Company,Item,Category,Calories,Calories Category,Calories from Fat,Calories from Fat Category,Total Fat (g),Total Fat (g) Category,Saturated Fat (g),Saturated Fat (g) Category,Trans Fat (g),Trans Fat (g) Category,Cholesterol (mg),Cholesterol (mg) Category,Sodium (mg),Sodium (mg) Category,Carbs (g),Carbs (g) Category,Fiber (g),Fiber (g) Category,Sugars (g),Sugars (g) Category,Protein (g),Protein (g) Category,Weight Watchers Pnts,Weight Watchers Pnts Category
Taco Bell,Hot Sauce Packet (V),Condiment / Sauce,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,45,Low,0,Low,0,Low,0,Low,0,Low,77.20967742,Low
Taco Bell,Mild Sauce Packet (V),Condiment / Sauce,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,30,Low,0,Low,0,Low,0,Low,0,Low,77.20967742,Low
Taco Bell,Blue Raspberry Freeze™ (16 oz) (New),Other,120,Low,0,Low,0,Low,0,Low,0,Low,0,Low,35,Low,30,Low,0,Low,30,Low,0,Low,267.3056537,Low
Taco Bell,Blue Raspberry Freeze™ (20 oz) (New),Other,150,Low,0,Low,0,Low,0,Low,0,Low,0,Low,40,Low,38,Low,0,Low,38,Low,0,Low,267.3056537,Low
Taco Bell,Dragon Fruit Freeze (16 oz),Other,190,Low,0,Low,0,Low,0,Low,0,Low,0,Low,50,Low,49,Low,0,Low,47,Low,0,Low,267.3056537,Low
Taco Bell,Dragon Fruit Freeze (20 oz),Other,230,Low,0,Low,0,Low,0,Low,0,Low,0,Low,60,Low,59,Low,0,Low,57,Low,0,Low,267.3056537,Low
Taco Bell,Lowfat Milk – CA (Regional),Drink,100,Low,20,Low,2,Low,1.5,Low,0,Low,10,Low,130,Low,13,Low,0,Low,12,Low,9,Low,270.4483471,Low
Taco Bell,Lowfat Milk – Federal (Regional),Drink,80,Low,20,Low,2,Low,1.5,Low,0,Low,10,Low,100,Low,10,Low,0,Low,9,Low,7,Low,270.4483471,Low
Taco Bell,Midnight Berry Freeze™ (16 oz) (New),Other,140,Low,0,Low,0,Low,0,Low,0,Low,0,Low,35,Low,35,Low,0,Low,34,Low,0,Low,267.3056537,Low
Taco Bell,Midnight Berry Freeze™ (20 oz) (New),Other,170,Low,0,Low,0,Low,0,Low,0,Low,0,Low,40,Low,43,Low,0,Low,42,Low,0,Low,267.3056537,Low
Taco Bell,Mtn Dew® Baja Blast Freeze™ (16 oz),Other,150,Low,0,Low,0,Low,0,Low,0,Low,0,Low,45,Low,41,Low,0,Low,41,Low,0,Low,267.3056537,Low
Taco Bell,Mtn Dew® Baja Blast Freeze™ (20 oz),Other,190,Low,0,Low,0,Low,0,Low,0,Low,0,Low,55,Low,51,Low,0,Low,51,Low,0,Low,267.3056537,Low
Taco Bell,Orange Juice,Drink,140,Low,0,Low,0,Low,0,Low,0,Low,0,Low,20,Low,33,Low,1,Low,28,Low,2,Low,270.4483471,Low
Taco Bell,Premium Hot Coffee,Drink,10,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,2,Low,270.4483471,Low
Taco Bell,Regular Iced Coffee,Drink,10,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,2,Low,270.4483471,Low
Taco Bell,Water,Drink,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,270.4483471,Low
Taco Bell,Wild Strawberry Freeze™ (16 oz),Other,150,Low,0,Low,0,Low,0,Low,0,Low,0,Low,40,Low,41,Low,0,Low,41,Low,0,Low,267.3056537,Low
Taco Bell,Wild Strawberry Freeze™ (20 oz),Other,190,Low,0,Low,0,Low,0,Low,0,Low,0,Low,55,Low,51,Low,0,Low,51,Low,0,Low,267.3056537,Low
Taco Bell,Beef Burrito – Value Menu,Burrito,430,Mid,170,Low,19,Low,5,Low,0,Low,20,Low,970,Mid,51,Low,4,Low,3,Low,12,Low,449,Mid
Taco Bell,Cheesy Bean & Rice Burrito – Value Menu,Burrito,420,Mid,140,Low,16,Low,4,Low,0,Low,5,Low,880,Low,56,Low,7,Low,3,Low,10,Low,449,Mid
Taco Bell,Cheesy Roll Up – Value Menu,Other,180,Low,80,Low,9,Low,5,Low,0,Low,20,Low,430,Low,15,Low,2,Low,1,Low,9,Low,267.3056537,Low
Taco Bell,Chicken Chipotle Melt – Value Menu,Other,190,Low,80,Low,9,Low,3,Low,0,Low,35,Low,530,Low,15,Low,1,Low,1,Low,12,Low,267.3056537,Low
Taco Bell,Chips and Nacho Cheese Sauce – Value Menu,Nachos,220,Low,120,Low,13,Low,1.5,Low,0,Low,5,Low,250,Low,24,Low,2,Low,2,Low,2,Low,295.8611194,Low
Taco Bell,Cinnamon Twists – Value Menu,Dessert,170,Low,50,Low,6,Low,0,Low,0,Low,0,Low,210,Low,27,Low,1,Low,13,Low,1,Low,349.0744681,Low
Taco Bell,Loaded Nacho Taco – Value Menu,Taco,250,Low,110,Low,12,Low,4.5,Low,0,Low,25,Low,610,Low,24,Low,3,Low,2,Low,10,Low,169,Low
Taco Bell,Bean Burrito,Burrito,350,Low,80,Low,9,Low,3.5,Low,0,Low,5,Low,1000,Mid,54,Low,11,Mid,3,Low,13,Low,449,Mid
Taco Bell,Black Bean Chalupa,Other,330,Low,140,Low,15,Low,3,Low,0,Low,10,Low,430,Low,39,Low,5,Low,3,Low,10,Low,267.3056537,Low
Taco Bell,Black Bean Crunchwrap Supreme,Chicken Sandwich / Wrap,510,Mid,160,Low,17,Low,4.5,Low,0,Low,5,Low,1080,Mid,77,Low,8,Low,6,Low,13,Low,394.1323529,Low
Taco Bell,Black Bean Quesarito,Burrito,630,Mid,270,Mid,29,Low,10,Low,0,Low,35,Low,1260,Mid,73,Low,7,Low,5,Low,19,Low,449,Mid
Taco Bell,Black Beans & Rice,Side,170,Low,30,Low,3.5,Low,0,Low,0,Low,0,Low,320,Low,31,Low,4,Low,0,Low,4,Low,312.4150943,Low
Taco Bell,Cheese Quesadilla,Other,470,Mid,230,Low,25,Low,12,Mid,0.5,Low,50,Low,990,Mid,37,Low,4,Low,2,Low,19,Low,267.3056537,Low
Taco Bell,Cheesy Bean & Rice Burrito,Burrito,420,Mid,140,Low,16,Low,4,Low,0,Low,5,Low,880,Low,56,Low,7,Low,3,Low,10,Low,449,Mid
Taco Bell,Cheesy Roll Up,Other,180,Low,80,Low,9,Low,5,Low,0,Low,20,Low,430,Low,15,Low,2,Low,1,Low,9,Low,267.3056537,Low
Taco Bell,Chips and Nacho Cheese Sauce,Nachos,220,Low,120,Low,13,Low,1.5,Low,0,Low,5,Low,250,Low,24,Low,2,Low,2,Low,2,Low,295.8611194,Low
Taco Bell,Cinnabon® Delights™ (2 Pack),Dessert,160,Low,80,Low,9,Low,2,Low,0,Low,5,Low,80,Low,17,Low,0,Low,10,Low,2,Low,349.0744681,Low
Taco Bell,Cinnabon® Delights™ (12 Pack – Serves 4),Dessert,930,High,480,Mid,53,Mid,13,Mid,2,Mid,40,Low,480,Low,104,Mid,3,Low,59,Low,9,Low,349.0744681,Low
Taco Bell,Cinnamon Twists,Dessert,170,Low,50,Low,6,Low,0,Low,0,Low,0,Low,210,Low,27,Low,1,Low,13,Low,1,Low,349.0744681,Low
Taco Bell,Hash Brown,Breakfast,160,Low,100,Low,12,Low,1,Low,0,Low,0,Low,270,Low,13,Low,2,Low,0,Low,1,Low,510.8305085,Mid
Taco Bell,Power Menu Bowl – Veggie,Breakfast,430,Mid,160,Low,17,Low,5,Low,0,Low,20,Low,810,Low,57,Low,10,Low,2,Low,12,Low,510.8305085,Mid
Taco Bell,Power Menu Bowl – Chicken,Bowl,470,Mid,170,Low,19,Low,6,Low,0,Low,70,Low,1200,Mid,50,Low,7,Low,2,Low,26,Mid,477.1666667,Mid
Taco Bell,Power Menu Bowl – Steak,Bowl,480,Mid,180,Low,20,Low,7,Low,0,Low,60,Low,1150,Mid,51,Low,7,Low,2,Low,25,Mid,477.1666667,Mid
Taco Bell,Power Menu Bowl – Veggie (V),Breakfast,430,Mid,160,Low,17,Low,5,Low,0,Low,20,Low,810,Low,57,Low,10,Low,2,Low,12,Low,510.8305085,Mid
Taco Bell,Breakfast Crunchwrap – Bacon,Chicken Sandwich / Wrap,670,Mid,370,Mid,41,Mid,12,Mid,0,Low,140,Low,1270,Mid,50,Low,4,Low,3,Low,21,Low,394.1323529,Low
Taco Bell,Breakfast Crunchwrap – Sausage,Chicken Sandwich / Wrap,720,Mid,430,Mid,47,Mid,15,Mid,0,Low,145,Low,1210,Mid,51,Low,4,Low,3,Low,21,Low,394.1323529,Low
Taco Bell,Breakfast Crunchwrap – Steak,Chicken Sandwich / Wrap,660,Mid,350,Mid,38,Mid,12,Mid,0,Low,145,Low,1300,Mid,51,Low,4,Low,3,Low,24,Mid,394.1323529,Low
Taco Bell,Breakfast Salsa Packet (V),Breakfast,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,50,Low,1,Low,0,Low,0,Low,0,Low,510.8305085,Mid
Taco Bell,Cheesy Toasted Breakfast Burrito – Bacon,Breakfast,350,Low,150,Low,16,Low,4.5,Low,0,Low,115,Low,870,Low,36,Low,2,Low,3,Low,13,Low,510.8305085,Mid
Taco Bell,Cheesy Toasted Breakfast Burrito – Fiesta Potato (V),Breakfast,340,Low,130,Low,14,Low,3.5,Low,0,Low,100,Low,750,Low,43,Low,3,Low,3,Low,10,Low,510.8305085,Mid
Taco Bell,Cheesy Toasted Breakfast Burrito – Sausage,Breakfast,340,Low,160,Low,17,Low,5,Low,0,Low,110,Low,730,Low,36,Low,2,Low,3,Low,11,Low,510.8305085,Mid
Taco Bell,Cinnabon® Delights™ (2 Pack) (V),Dessert,160,Low,80,Low,9,Low,2,Low,0,Low,5,Low,80,Low,17,Low,0,Low,10,Low,2,Low,349.0744681,Low
Taco Bell,Cinnabon® Delights™ (12 Pack – Serves 4) (V),Dessert,930,High,480,Mid,53,Mid,13,Mid,2,Mid,40,Low,480,Low,104,Mid,3,Low,59,Low,9,Low,349.0744681,Low
Taco Bell,Grande Toasted Breakfast Burrito – Bacon,Breakfast,560,Mid,270,Mid,30,Low,10,Low,0,Low,230,Mid,1290,Mid,49,Low,4,Low,3,Low,24,Mid,510.8305085,Mid
Taco Bell,Grande Toasted Breakfast Burrito – Sausage,Breakfast,560,Mid,280,Mid,31,Low,10,Low,0,Low,230,Mid,1150,Mid,49,Low,4,Low,3,Low,22,Low,510.8305085,Mid
Taco Bell,Grande Toasted Breakfast Burrito – Steak,Breakfast,560,Mid,250,Low,28,Low,9,Low,0,Low,240,Mid,1310,Mid,50,Low,4,Low,3,Low,27,Mid,510.8305085,Mid
Taco Bell,Hash Brown (V),Breakfast,160,Low,100,Low,12,Low,1,Low,0,Low,0,Low,270,Low,13,Low,2,Low,0,Low,1,Low,510.8305085,Mid
Taco Bell,Hash Brown Toasted Breakfast Burrito – Bacon,Breakfast,570,Mid,300,Mid,33,Mid,10,Low,0,Low,135,Low,1270,Mid,49,Low,4,Low,2,Low,21,Low,510.8305085,Mid
Taco Bell,Hash Brown Toasted Breakfast Burrito – Sausage,Breakfast,570,Mid,300,Mid,34,Mid,10,Low,0,Low,130,Low,1130,Mid,49,Low,4,Low,2,Low,18,Low,510.8305085,Mid
Taco Bell,Hash Brown Toasted Breakfast Burrito – Steak,Breakfast,570,Mid,270,Mid,30,Low,9,Low,0,Low,140,Low,1290,Mid,50,Low,4,Low,2,Low,24,Mid,510.8305085,Mid
Taco Bell,7-Up (16 fl oz),Other,190,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,70,Low,46,Low,40.26517572,Low,0.533546326,Low,46,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Brisk® Mango Iced Tea (16 fl oz),Drink,100,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,50,Low,26,Low,44.852,Low,0.224,Low,26,Low,3.252,Low,270.4483471,Low
Taco Bell,Brisk® Unsweetened No Lemon Iced Tea (16 fl oz),Drink,0,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,60,Low,0,Low,44.852,Low,0.224,Low,0,Low,3.252,Low,270.4483471,Low
Taco Bell,Diet Dr Pepper® (16 fl oz),Drink,0,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,95,Low,0,Low,44.852,Low,0.224,Low,0,Low,3.252,Low,270.4483471,Low
Taco Bell,Diet Mtn Dew® (16 fl oz),Other,5,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,75,Low,1,Low,40.26517572,Low,0.533546326,Low,1,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Diet Pepsi® (16 fl oz),Drink,0,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,75,Low,0,Low,44.852,Low,0.224,Low,0,Low,3.252,Low,270.4483471,Low
Taco Bell,Dr Pepper® (16 fl oz),Drink,190,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,60,Low,52,Low,44.852,Low,0.224,Low,51,Low,3.252,Low,270.4483471,Low
Taco Bell,G2 – Fruit Punch (16 fl oz),Other,30,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,140,Low,7,Low,40.26517572,Low,0.533546326,Low,6,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® (16 fl oz),Other,220,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,70,Low,59,Low,40.26517572,Low,0.533546326,Low,58,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® Baja Blast™ (16 fl oz),Other,220,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,65,Low,59,Low,40.26517572,Low,0.533546326,Low,59,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® Baja Blast Zero Sugar (16 fl oz),Other,5,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,70,Low,0,Low,40.26517572,Low,0.533546326,Low,0,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® Kickstart™ Orange Citrus (16 fl oz),Other,70,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,75,Low,18,Low,40.26517572,Low,0.533546326,Low,18,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mug® Root Beer (16 fl oz),Drink,190,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,60,Low,52,Low,44.852,Low,0.224,Low,52,Low,3.252,Low,270.4483471,Low
Taco Bell,Pepsi® (16 fl oz),Drink,200,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,45,Low,55,Low,44.852,Low,0.224,Low,55,Low,3.252,Low,270.4483471,Low
Taco Bell,Pepsi® Wild Cherry (16 fl oz),Drink,210,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,40,Low,56,Low,44.852,Low,0.224,Low,56,Low,3.252,Low,270.4483471,Low
Taco Bell,Pepsi® Zero Sugar (16 fl oz),Drink,0,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,85,Low,0,Low,44.852,Low,0.224,Low,0,Low,3.252,Low,270.4483471,Low
Taco Bell,Sierra Mist® (16 fl oz),Other,200,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,45,Low,54,Low,40.26517572,Low,0.533546326,Low,54,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Tropicana® Pink Lemonade (16 fl oz),Drink,210,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,210,Mid,53,Low,44.852,Low,0.224,Low,53,Low,3.252,Low,270.4483471,Low
Taco Bell,7-Up (20 fl oz),Other,240,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,85,Low,58,Low,40.26517572,Low,0.533546326,Low,58,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Brisk® Mango Iced Tea (20 fl oz),Drink,120,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,60,Low,32,Low,44.852,Low,0.224,Low,32,Low,3.252,Low,270.4483471,Low
Taco Bell,Brisk® Unsweetened No Lemon Iced Tea (20 fl oz),Drink,0,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,75,Low,0,Low,44.852,Low,0.224,Low,0,Low,3.252,Low,270.4483471,Low
Taco Bell,Diet Dr Pepper® (20 fl oz),Drink,0,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,120,Low,0,Low,44.852,Low,0.224,Low,0,Low,3.252,Low,270.4483471,Low
Taco Bell,Diet Mtn Dew® (20 fl oz),Other,10,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,90,Low,1,Low,40.26517572,Low,0.533546326,Low,1,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Diet Pepsi® (20 fl oz),Drink,0,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,95,Low,0,Low,44.852,Low,0.224,Low,0,Low,3.252,Low,270.4483471,Low
Taco Bell,Dr Pepper® (20 fl oz),Drink,240,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,75,Low,65,Low,44.852,Low,0.224,Low,64,Low,3.252,Low,270.4483471,Low
Taco Bell,G2 – Fruit Punch (20 fl oz),Other,35,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,180,Low,9,Low,40.26517572,Low,0.533546326,Low,8,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® (20 fl oz),Other,270,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,85,Low,73,Low,40.26517572,Low,0.533546326,Low,73,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® Baja Blast™ (20 fl oz),Other,280,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,80,Low,74,Low,40.26517572,Low,0.533546326,Low,73,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® Baja Blast Zero Sugar (20 fl oz),Other,10,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,85,Low,0,Low,40.26517572,Low,0.533546326,Low,0,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® Kickstart™ Orange Citrus (20 fl oz),Other,90,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,90,Low,23,Low,40.26517572,Low,0.533546326,Low,22,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mug® Root Beer (20 fl oz),Drink,240,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,75,Low,65,Low,44.852,Low,0.224,Low,65,Low,3.252,Low,270.4483471,Low
Taco Bell,Pepsi® (20 fl oz),Drink,250,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,55,Low,69,Low,44.852,Low,0.224,Low,69,Low,3.252,Low,270.4483471,Low
Taco Bell,Pepsi® Wild Cherry (20 fl oz),Drink,260,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,50,Low,70,Low,44.852,Low,0.224,Low,70,Low,3.252,Low,270.4483471,Low
Taco Bell,Pepsi® Zero Sugar (20 fl oz),Drink,0,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,105,Low,0,Low,44.852,Low,0.224,Low,0,Low,3.252,Low,270.4483471,Low
Taco Bell,Sierra Mist® (20 fl oz),Other,260,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,55,Low,68,Low,40.26517572,Low,0.533546326,Low,68,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Tropicana® Pink Lemonade (20 fl oz),Drink,260,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,260,Mid,67,Low,44.852,Low,0.224,Low,67,Low,3.252,Low,270.4483471,Low
Taco Bell,,Other,234.4510386,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,26.70623145,Low,263,Low,40.26517572,Low,0.533546326,Low,33.95845697,Low,6.945686901,Low,267.3056537,Low
Taco Bell,FOUNTAIN BEVERAGES (30 OZ),Other,234.4510386,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,26.70623145,Low,263,Low,40.26517572,Low,0.533546326,Low,33.95845697,Low,6.945686901,Low,267.3056537,Low
Taco Bell,7-Up (30 fl oz),Other,350,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,125,Low,87,Low,40.26517572,Low,0.533546326,Low,87,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Brisk® Mango Iced Tea (30 fl oz),Drink,180,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,90,Low,48,Low,44.852,Low,0.224,Low,48,Low,3.252,Low,270.4483471,Low
Taco Bell,Brisk® Unsweetened No Lemon Iced Tea (30 fl oz),Drink,0,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,115,Low,0,Low,44.852,Low,0.224,Low,0,Low,3.252,Low,270.4483471,Low
Taco Bell,Diet Dr Pepper® (30 fl oz),Drink,0,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,180,Low,1,Low,44.852,Low,0.224,Low,0,Low,3.252,Low,270.4483471,Low
Taco Bell,Diet Mtn Dew® (30 fl oz),Other,10,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,140,Low,1,Low,40.26517572,Low,0.533546326,Low,1,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Diet Pepsi® (30 fl oz),Drink,0,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,140,Low,0,Low,44.852,Low,0.224,Low,0,Low,3.252,Low,270.4483471,Low
Taco Bell,Dr Pepper® (30 fl oz),Drink,360,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,110,Low,98,Low,44.852,Low,0.224,Low,96,Mid,3.252,Low,270.4483471,Low
Taco Bell,G2 – Fruit Punch (30 fl oz),Other,50,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,270,Mid,13,Low,40.26517572,Low,0.533546326,Low,12,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® (30 fl oz),Other,410,Mid,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,125,Low,110,Low,40.26517572,Low,0.533546326,Low,109,Mid,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® Baja Blast™ (30 fl oz),Other,420,Mid,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,120,Low,110,Low,40.26517572,Low,0.533546326,Low,110,Mid,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® Baja Blast Zero Sugar (30 fl oz),Other,15,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,125,Low,0,Low,40.26517572,Low,0.533546326,Low,0,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mtn Dew® Kickstart™ Orange Citrus (30 fl oz),Other,130,Low,53.84955752,Low,6.733226837,Low,2.45686901,Low,0.107028754,Low,140,Low,34,Low,40.26517572,Low,0.533546326,Low,33,Low,6.945686901,Low,267.3056537,Low
Taco Bell,Mug® Root Beer (30 fl oz),Drink,360,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,110,Low,98,Low,44.852,Low,0.224,Low,98,Mid,3.252,Low,270.4483471,Low
Taco Bell,Pepsi® (30 fl oz),Drink,380,Low,73.02521008,Low,4.388,Low,2.548,Low,0.136,Low,80,Low,104,Low,44.852,Low,0.224,Low,103,Mid,3.252,Low,270.4483471,Low
